Fecha,ID_de_trampa,Zona,Coordenada_Este,Coordenada_Norte,Responsable_de_captura,Otros_responsables,Longitud_total,Longitud_de_cola,Altura,Sexo,Edad,Color,Patron,Gris,Negro,Pardo,Amarillo,Naranja,Blanco,Peso,Condicion_corporal,Altitud,Fase,Estado_de_salud,Estado_reproductivo,Contenido_estomacal_notas,Contenido_estomacal_plumas,Contenido_estomacal_pelos,Contenido_estomacal_insectos,Contenido_estomacal_plantas,Contenido_estomacal_desperdicios,Contenido_estomacal_inorganico,Observaciones,latitude,longitude
2019-09-11,TC-03-024-JR,3,378204,3208021,Efraín Carrillo,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Llevaba semaNAs en la trampa,28.99450440613255,-118.2503540118369
2019-09-11,TC-03-025-JR,3,378442,3208089,Efraín Carrillo,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Llevaba semaNAs en la trampa,28.99514072599643,-118.24791856006546
2019-09-11,TC-03-114-JR,3,379535,3208146,Efraín Carrillo,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Llevaba semaNAs en la trampa,28.995758765837373,-118.23670607591178
2019-09-11,TC-03-116-JR,3,379953,3208266,Efraín Carrillo,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.99688103516998,-118.23242851123432
2019-09-14,TC-02-187-AM,2,376786,3204627,Efraín Carrillo,Armando Martinez,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96374150080009,-118.2645356904327
2019-09-14,TC-02-188-AM,2,376870,3204631,Efraín Carrillo,Armando Martinez,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96378569588971,-118.26367421657898
2019-09-10,TC-05-092-KR,5,376760,3216185,Martin Del Angel,NA,72,26,16,NA,adulto,NA,atigrado,1,1,0,0,0,1,0.6,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.06803535073097,-118.26607381473144
2019-09-11,TL-05-002-LE,5,379611,3215927,Martin Del Angel,NA,NA,NA,NA,NA,adulto,NA,solido,0,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Estado de putrefaccion avanza,29.065980266906458,-118.23676272679239
2019-09-27,TC-07-019-LE,7,370773,3222356,Lluvia Espinoza,NA,73,28,27,M,juvenil,NA,atigrado,1,1,0,0,0,0,3.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Atrofia ojo derecho,29.12312461976337,-118.32828098406668
2019-09-25,TC-04-040-CF,4,374800,3213595,Martin Del Angel,NA,68,20,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.04447278003221,-118.28591518668142
2019-09-27,TC-04-023-JC,4,372492,3211666,Martin Del Angel,NA,70,17,17,H,adulto,NA,atigrado,1,1,0,0,0,0,4.5,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,NA,29.02683728780217,-118.3093955763615
2019-09-24,TC-05-058-JC,5,373203,3216040,Marco Antinio,NA,44,18,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.06637732052221,-118.30259157164558
2019-09-24,TC-05-022-LE,5,372781,3215799,Marco Antinio,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.06416051558634,-118.30689843338557
2019-09-23,TC-05-080-AR,5,376408,3215906,Armando Martínez,NA,60,23,21,NA,NA,NA,atigrado,1,1,0,0,0,0,2,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.06548359625769,-118.26965840528172
2019-09-25,TC-04-010-CF,4,380569,3213908,Armando Martínez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.047851492383757,-118.22670734394744
2019-10-04,TC-02-180-AM,2,375632,3203741,Armando Martínez,NA,73,27,26,H,adulto,NA,NA,0,1,0,0,0,0,2.5,2,NA,erradicacion,NA,reproductivo,NA,NA,NA,NA,NA,NA,NA,"La trampa en la que se capturo fue cebado con ""ahumado""",28.95563460117339,-118.2762786190795
2019-10-04,TC-02-118-MO,2,379139,3203311,Francisco Magana,NA,72,27,28,M,NA,NA,atigrado,1,1,0,0,0,0,1.5,2,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.952090849170304,-118.24025020663213
2019-10-04,TC-02-123-MO,2,380474,3203370,Francisco Magana,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,2,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposición.,28.952748820278263,-118.22655959683297
2019-10-09,TC-05-100-UT,5,373515,3216349,Nicolás Núñez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.069196659191093,-118.29942203874316
2019-10-11,TC-04-034-JR,4,372597,3213594,Karem Ramírez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.044245212336342,-118.30853700470287
2019-10-12,TC-05-094-KR,5,377181,3216386,Armando Martínez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.0698898324193,-118.26177174330047
2019-10-09,TC-03-014-LE,3,377430,3211095,Emmanuel Mendoza,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.022169352908136,-118.25863445690042
2019-10-08,TC-02-088-EJ,2,379131,3202993,Francisco Magana,NA,65,26,28,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En descomposición,28.949220488557255,-118.24029809231726
2019-10-17,TC-02-150-JR,2,378247,3025423,Armando Martínez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.346571407049527,-118.23090190065201
2019-10-26,TC-02-182-MV,2,376226,3204629,Francisco Magana,Juan Ibarra,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En proceso de descomposicion,28.963705408420047,-118.27028198363455
2019-10-26,TC-03-107-CR,3,377919,3209412,Eva Garcia,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,1,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.007029270987214,-118.2534306860668
2019-10-26,TC-03-108-CR,3,378124,3209438,Eva Garcia,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,29.007283500460236,-118.25132915100477
2019-10-27,TC-05-120-AL,5,375724,3216761,David  Gastelum,NA,NA,NA,NA,NA,NA,NA,solido,1,1,0,0,0,0,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.073132155910915,-118.27677878166172
2019-10-27,TC-05-119-AL,5,375949,3216837,David  Gastelum,NA,63,22,20,M,NA,NA,atigrado,NA,1,0,0,0,0,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.073839920446723,-118.27447610367855
2019-10-27,TC-05-109-UT,5,372399,3216377,Eva Garcia,NA,NA,NA,NA,M,juvenil,NA,atigrado,1,1,0,0,0,1,NA,4,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.06933784405342,-118.31088780180222
2019-10-27,TC-05-083-AL,5,375532,3216529,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.071019899013983,-118.27872508612597
2019-10-27,TC-05-085-AL,5,376183,3216640,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.07208506980948,-118.27205068912554
2019-10-27,TL-05-097-AL,5,376815,3216605,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0718306177499,-118.26555520532986
2019-10-27,TC-05-094-KR,5,377181,3216386,Luis  Martinez,NA,68,29,32,H,adulto,NA,atigrado,1,1,0,0,0,1,2.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de deshidratacion.  no se mostro agresiva.,29.0698898324193,-118.26177174330047
2019-10-28,TC-03-025-JR,3,378442,3208089,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En proceso de descomposicion,28.99514072599643,-118.24791856006546
2019-10-28,TC-03-037-LE,3,376657,3207707,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En proceso de descomposicion,28.991522314482,-118.26619775580065
2019-10-28,TC-04-113-K9,4,378404,3213058,Luis Martinez,NA,NA,NA,NA,H,NA,NA,atigrado,1,1,0,0,0,0,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.039976335814586,-118.24884792238784
2019-10-29,TC-06-056-CR,6,370581,3220311,Francisco  Alejo,NA,82,31,30,M,juvenil,NA,atigrado,1,1,0,0,0,0,3.2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.104652254526265,-118.33001665316263
2019-10-29,TC-06-069-CR,6,368747,3219999,Camerino Reyes,NA,67,29,25,H,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,Preñada,29.10164876772249,-118.34882335263991
2019-10-30,TC-02-136-CF,2,378156,3204026,Francisco Magana,NA,NA,NA,21,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.4,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,28.958449574427163,-118.25041308933494
2019-10-30,TC-02-137-CF,2,378221,3204083,Francisco Magana,NA,NA,28,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2.1,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.958970132116374,-118.24975234127264
2019-10-30,TC-02-142-CR,2,378118,3204210,Francisco Magana,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,28.960106340968903,-118.25082294320312
2019-10-31,TC-06-069-CR,6,368747,3219999,Camerino Reyes,NA,70,29,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.10164876772249,-118.34882335263991
2019-10-31,TC-07-043-KR,7,370328,3223398,Karem Ramirez,NA,43,29.5,NA,M,adulto,NA,atigrado,1,1,0,0,1,0,3.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.132481554102085,-118.33297525068853
2019-10-31,NA,6,370870,3218970,Ivan Monge,NA,56,23,19,H,juvenil,NA,atigrado,1,1,0,0,0,0,NA,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Capturado por la unidad caniNA,29.09258128369167,-118.3268921066327
2019-10-31,NA,6,370870,3218970,Ivan Monge,NA,53,23,20,H,juvenil,NA,atigrado,1,1,0,0,0,0,NA,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Capturado por la unidad caniNA,29.09258128369167,-118.3268921066327
2019-11-01,TC-04-100-MV,4,380286,3211530,Eva Garcia,NA,68,27,26,H,adulto,NA,atigrado,0,1,1,0,0,1,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.02636623511841,-118.22935919571911
2019-11-01,TL-04-007-CF,4,380634,3213353,Daniel Moreno Arteaga,NA,66,26,26,M,juvenil,NA,atigrado,0,0,1,1,0,1,2.3,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,No mostro agresividad en ningun momento.,29.042849361521274,-118.22598062015524
2019-11-01,TL-04-006-AM,4,380633,3213179,Daniel Moreno Arteaga,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,1,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.04127911995689,-118.22597232628374
2019-11-01,TC-04-119-MV,4,378210,3211610,David Alejandro Gastelum Gurrola,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,4,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.026891384221802,-118.25068245961755
2019-11-01,TC-04-132-MV,4,379736,3212660,Jesus David Najera Corrigeux,NA,78,21,28,M,adulto,NA,atigrado,1,0,1,0,0,0,4,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Presentaba uNA muesca en oreja posiblemente por pelea.,29.03651135627643,-118.23512752913753
2019-11-01,TC-06-065-CR,6,369400,3220178,Camerino Reyes,NA,62,27,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.1,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.103331255124225,-118.34213527182591
2019-11-01,TC-03-052-JR,3,377252,3205267,Francisco Magana,NA,63,24,20,M,adulto,NA,atigrado,1,1,0,0,0,0,2.6,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96956161287424,-118.25982406693419
2019-11-01,TC-03-101-MV,3,379857,3206224,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,28.97844522144315,-118.2331952229364
2019-11-01,TC-03-102-MV,3,380082,3206208,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,28.978321994446908,-118.23088446527632
2019-11-01,TC-03-103-MV,3,380242,3206306,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,28.979221357540325,-118.22925293154528
2019-11-01,TC-03-120-NS,3,379699,3205616,Juan Ibarra,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Alto grado de descomposicion,28.972943812343512,-118.23475153614525
2019-11-01,TC-02-186-MD,2,379937,3205456,Juan Ibarra,NA,48,15,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.8,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,Pata frontal quebrada,28.97152238770769,-118.23229209867287
2019-11-01,TC-02-158-K9,2,378880,3204752,Miguel vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.965069757295133,-118.24306282126325
2019-11-01,TC-02-176-MA,2,379657,3205043,Miguel vazquez,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.967769158099653,-118.23512113040331
2019-11-02,TC-07-026-KR,7,371329,3221599,Jose Cortez,NA,66,24,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.11635040498253,-118.32247991372341
2019-11-02,TC-07-032-PC,7,371501,3221793,Jose Cortez,NA,64,28,25,H,juvenil,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.118118367877063,-118.32073485163347
2019-11-02,TC-06-042-PC,6,372649,3220752,Pedro  Cabrera,NA,40,21,20,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.10884065166716,-118.30881915580717
2019-11-04,TC-06-062-CR,6,369562,3220544,Camerino Reyes,NA,60,23,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.106650447896175,-118.34051362809328
2019-11-05,TC-07-041-MA,7,370299,3223072,Eva Garcia,NA,73,33,28,M,adulto,NA,solido,0,1,0,0,0,1,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,tenia el un parche blanco en el pecho.,29.12953698080403,-118.33323533284769
2019-11-05,TC-07-028-KR,7,370198,3221441,Karem Ramirez,NA,69.5,26.5,24,M,adulto,NA,atigrado,1,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.11480957123679,-118.33408333384001
2019-11-05,TC-02-038-NN,2,379510,3202052,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,0.01,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,28.94076475257683,-118.23630889547515
2019-11-05,TC-07-043-KR,7,370328,3223398,Karem Ramirez,NA,62,24,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.132481554102085,-118.33297525068853
2019-11-05,TC-07-042-KR,7,370478,3223635,Karem Ramirez,NA,75.5,30,25,M,adulto,NA,solido,0,1,1,0,0,0,3.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,pelaje negro con rayas cafes.,29.134635410032175,-118.33146121814696
2019-11-05,TC-03-111-CR,3,378704,3209599,Martha Jeannette Alcantar Pena,NA,43,18,NA,NA,juvenil,NA,atigrado,0,1,0,0,1,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,29.008791641189003,-118.24539274459546
2019-11-05,TC-08-009-CF,8,370836,3224255,Karem Ramirez,NA,67,27,24,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.6,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.14026639165903,-118.32785378292292
2019-11-06,TC-04-066-LE,4,373644,3212509,David Najera,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,29.03455895582909,-118.29766320530096
2019-11-06,TC-04-064-LE,4,374046,3212536,David Najera,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,29.034842410781632,-118.29353861538992
2019-11-06,TC-04-078-AM,4,375110,3214144,Francisco Duarte,NA,67,28,29,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.04945720275759,-118.28279316465945
2019-11-06,TC-06-095-CR,6,368579,3219556,Camerino Reyes,NA,74,29,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Sano pendiente en posicion trampa,29.097634066938554,-118.35049722720697
2019-11-06,TC-05-067-AM,5,377228,3215128,Francisco Duarte,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.05854257171968,-118.26115080037951
2019-11-06,TC-05-022-LE,5,372781,3215799,Pedro Cabrera,NA,46,24,22,H,juvenil,NA,solido,0,1,0,0,0,0,2.4,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.06416051558634,-118.30689843338557
2019-11-06,TC-05-135-EC,5,373245,3214467,Luis Martinez,NA,72,31,39,H,juvenil,NA,atigrado,1,0,1,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.052187463265863,-118.30198184533933
2019-11-06,TC-05-126-MD,5,373393,3215065,Martha Jeannette Alcantar Pena,NA,56,18,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.057598283576556,-118.30052967476409
2019-11-07,TC-05-120-AL,5,375949,3216837,Pedro Cabrera,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.073839920446723,-118.27447610367855
2019-11-07,TC-01-323-CR,1,380258,3200637,Daniel Moreno,NA,64,28,26,H,NA,NA,solido,0,1,0,0,0,0,1.2,NA,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,No mostró comportamiento agresivo,28.928066101551973,-118.22848476587626
2019-11-07,TC-07-024-MA,7,371751,3221503,Jessica Vazquez,NA,67.5,27,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2.3,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,Estaba muy debil y delgada,29.115526861611034,-118.31813250607478
2019-11-07,TC-07-027-KR,7,371748,3221735,Jessica Vazquez,NA,49,15,9.5,NA,cria,NA,atigrado,1,1,0,0,0,0,1.1,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,cria,29.117619990596282,-118.31819002576864
2019-11-08,TC-03-072-CF,3,377937,3210598,Pedro Cabrera,NA,49,29,28,M,juvenil,NA,atigrado,1,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.017733202504147,-118.25337510028818
2019-11-08,TT-04-057-MD,4,375397,3213887,Francisco Duarte,NA,55,23,27,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.047166253099896,-118.2798172571802
2019-11-08,TC-04-056-NN,4,375498,3213758,Francisco Duarte,NA,65,23,30,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.046012084245394,-118.27876572654718
2019-11-08,TC-04-092-CR,4,376590,3214308,Francisco Duarte,NA,65,25,30,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.0510814373889,-118.26761270522408
2019-11-08,TC-06-028-CR,6,371782,3219068,Miguel Vasquez,NA,59,23,19,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.093557935870955,-118.31753404709364
2019-11-09,TC-06-036-CR,6,371909,3219365,Eva Garcia,NA,71,28,26,M,juvenil,NA,solido,0,1,0,0,0,1,3,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Tenia un pequeño parche blanco en el pecho,29.096250709915303,-118.31626340469539
2019-11-09,TC-07-044-KR,7,370037,3223141,Karem Ramirez,NA,77,32,26,M,adulto,NA,solido,0,1,0,0,0,1,NA,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Tenia uNA mancha blanca en el pecho.,29.130132779959485,-118.3359359541841
2019-11-09,TC-07-039-EG,7,370184,3222774,Jessica Vazquez,NA,71,28,25,M,adulto,NA,solido,0,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.126836264365103,-118.33438246237965
2019-11-09,TC-07-035-MA,7,370060,3222219,Jessica Vazquez,NA,70,30,26,M,adulto,NA,solido,0,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.12181561867256,-118.33559205467255
2019-11-09,TC-07-025-KR,7,371780,3221575,Miguel Vazquez,NA,51,19,15,M,juvenil,NA,atigrado,1,1,0,0,0,0,1,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.116179476999296,-118.31784279328767
2019-11-09,TC-03-114-JR,3,379535,3208146,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,1,NA,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,28.995758765837373,-118.23670607591178
2019-11-09,TC-03-116-JR,3,379953,3208266,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,NA,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Putrefacción,28.99688103516998,-118.23242851123432
2019-11-11,TC-06-062-CR,6,369562,3220544,Camerino Reyes,NA,60,23,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.106650447896175,-118.34051362809328
2019-11-11,TC-07-029-MA,7,370430,3221331,Jose Cortez,NA,69,28,27,H,juvenil,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA,29.11384070063568,-118.33168662508115
